BldLink,BldName,BldAddress,BldSize,BldType,BldBuilt,BldFurnish,BldBedRoomCount,BldToiletCount,BldRentFee,BldRentFeePeriod,timestamp
https://www.propertyguru.com.sg/listing/22371695/for-rent-marina-one-residences,Marina One Residences,23 Marina Way,731 sqft,Condominium,2017,Partially Furnished,1 ,1 ,"5,500 ",/mo,"10/06/2022, 09:32:46"
https://www.propertyguru.com.sg/listing/24168796/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:32:46"
https://www.propertyguru.com.sg/listing/24007837/for-rent-the-central,The Central,12 Eu Tong Sen Street,635 sqft,Unfurnished,2007,NA,Studio,NO,"4,500 ",/mo,"10/06/2022, 09:32:46"
https://www.propertyguru.com.sg/listing/24140131/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,NA,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:32:46"
https://www.propertyguru.com.sg/listing/24168748/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:32:50"
https://www.propertyguru.com.sg/listing/24168736/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,NA,5 ,3 ,"13,800 ",/mo,"10/06/2022, 09:32:50"
https://www.propertyguru.com.sg/listing/hdb-for-rent-538-upper-cross-street-24168683,538 Upper Cross Street,538 Upper Cross Street,100 sqft,HDB Flat,1978,Fully Furnished,NA,NA,"1,100 ",/mo,"10/06/2022, 09:32:50"
https://www.propertyguru.com.sg/listing/24116402/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"15,800 ",/mo,"10/06/2022, 09:32:51"
https://www.propertyguru.com.sg/listing/24100630/for-rent-sentosa-villa,Sentosa villa,Amara sentosa,"2663 sqft (floor), 4000 sqft (land)",Bungalow House,NA,Fully Furnished,3 ,3 ,"29,000 ",/mo,"10/06/2022, 09:32:51"
https://www.propertyguru.com.sg/listing/24165765/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:32:51"
https://www.propertyguru.com.sg/listing/24163909/for-rent-marina-bay-residences,Marina Bay Residences,18 Marina Boulevard,1959 sqft,Condominium,2010,Partially Furnished,3 ,4 ,"25,000 ",/mo,"10/06/2022, 09:32:51"
https://www.propertyguru.com.sg/listing/24168154/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:32:51"
https://www.propertyguru.com.sg/listing/23193800/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Apartment,2008,Partially Furnished,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:32:51"
https://www.propertyguru.com.sg/listing/24168057/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:32:51"
https://www.propertyguru.com.sg/listing/24134519/for-rent-marina-bay-suites,Marina Bay Suites,3 Central Boulevard,2680 sqft,Apartment,2014,Fully Furnished,4 ,4 ,"20,000 ",/mo,"10/06/2022, 09:32:51"
https://www.propertyguru.com.sg/listing/21220642/for-rent-marina-one-residences,Marina One Residences,21 Marina Way,1119 sqft,Condominium,2017,Partially Furnished,2 ,2 ,"7,900 ",/mo,"10/06/2022, 09:32:51"
https://www.propertyguru.com.sg/listing/23052643/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,1948 sqft,Apartment,2008,Partially Furnished,4 ,3 ,"15,800 ",/mo,"10/06/2022, 09:32:51"
https://www.propertyguru.com.sg/listing/24144884/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2000 sqft,Condominium,2008,Partially Furnished,4 ,3 ,"15,800 ",/mo,"10/06/2022, 09:32:51"
https://www.propertyguru.com.sg/listing/24167755/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:32:51"
https://www.propertyguru.com.sg/listing/24167357/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:32:51"
https://www.propertyguru.com.sg/listing/24167329/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:32:51"
https://www.propertyguru.com.sg/listing/24167402/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:32:51"
https://www.propertyguru.com.sg/listing/24167566/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:32:51"
https://www.propertyguru.com.sg/listing/24167229/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,3 ,"15,800 ",/mo,"10/06/2022, 09:32:51"
https://www.propertyguru.com.sg/listing/24138463/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,5 ,3 ,"13,800 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/24167148/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/24167085/for-rent-riverwalk-apartments,Riverwalk Apartments,20 Upper Circular Road,1259 sqft,Apartment,1990,Fully Furnished,2 ,2 ,"7,000 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/24138161/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Fully Furnished,4 ,4 ,"13,500 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/24142807/for-rent-emerald-garden,Emerald Garden,33 Club Street,140 sqft,Condominium,1998,Fully Furnished,NA,NA,"2,100 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/23539573/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,936 sqft,Apartment,2008,Partially Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/24166339/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/24078620/for-rent-v-on-shenton,V on Shenton,5A Shenton Way,1206 sqft,Condominium,2017,Partially Furnished,3 ,2 ,"8,000 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/24166127/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/24133466/for-rent-marina-one-residences,Marina One Residences,23 Marina Way,1109 sqft,Condominium,2017,Fully Furnished,2 ,2 ,"8,000 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/24166521/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/15630875/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,657 sqft,Apartment,2008,Fully Furnished,1 ,1 ,"5,200 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/24165995/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"13,600 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/24122873/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,2 ,"13,800 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/24139341/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/24165992/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,3 ,"14,000 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/24165423/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,936 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/24165876/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/23242267/for-rent-v-on-shenton,V on Shenton,5 Shenton Way,1098 sqft,Condominium,2017,Fully Furnished,2 ,2 ,"7,500 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/24165704/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:32:55"
https://www.propertyguru.com.sg/listing/24121030/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/24165539/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/24165516/for-rent-marina-bay-residences,Marina Bay Residences,18 Marina Boulevard,2368 sqft,Condominium,2010,Partially Furnished,4 ,5 ,"20,000 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/20998085/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Apartment,2008,Partially Furnished,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/24153359/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,936 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/24165272/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,NA,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/24136563/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2000 sqft,Condominium,2008,Partially Furnished,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/24148889/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,1950 sqft,Condominium,2008,Partially Furnished,3 ,3 ,"13,800 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/24143131/for-rent-marina-bay-suites,Marina Bay Suites,3 Central Boulevard,2067 sqft,Apartment,2014,Partially Furnished,4 ,3 ,"16,000 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/24070519/for-rent-marina-bay-residences,Marina Bay Residences,18 Marina Boulevard,1950 sqft,Condominium,2010,Fully Furnished,3 ,NA,"25,000 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/24116226/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2002 sqft,Condominium,2008,Partially Furnished,3 ,3 ,"13,800 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/24124283/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/24063805/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,936 sqft,Condominium,2008,Partially Furnished,2 ,2 ,"7,500 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/24165058/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,1800 sqft,Condominium,2008,Fully Furnished,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/24164964/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/24164965/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/24157772/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/24143863/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Fully Furnished,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/24143924/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/20385703/for-rent-one-shenton,One Shenton,1 Shenton Way,1195 sqft,Condominium,2011,Partially Furnished,2 ,2 ,"7,000 ",/mo,"10/06/2022, 09:33:00"
https://www.propertyguru.com.sg/listing/24164897/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/24140078/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Condominium,2008,NA,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/23174982/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Apartment,2008,Partially Furnished,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/24116165/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,NA,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/24116251/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,2 ,"13,800 ",/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/24124885/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Condominium,2008,Fully Furnished,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/24163922/for-rent-v-on-shenton,V on Shenton,5A Shenton Way,474 sqft,Condominium,2017,Partially Furnished,Studio,NO,"4,000 ",/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/23780250/for-rent-people-s-park-complex,People's Park Complex,1 Park Road,150 sqft,Apartment,1973,Fully Furnished,NA,NA,"1,800 ",/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/23387818/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,50 sqft,Apartment,2008,Fully Furnished,NA,NA,"1,680 ",/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/21170940/for-rent-marina-one-residences,Marina One Residences,23 Marina Way,1119 sqft,Condominium,2017,Partially Furnished,2 ,2 ,"7,950 ",/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/24133901/for-rent-marina-one-residences,Marina One Residences,23 Marina Way,1152 sqft,Condominium,2017,Partially Furnished,2 ,2 ,"8,000 ",/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/24053199/for-rent-marina-bay-residences,Marina Bay Residences,18 Marina Boulevard,1970 sqft,Condominium,2010,Partially Furnished,3 ,3 ,"25,000 ",/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/24085233/for-rent-marina-one-residences,Marina One Residences,21 Marina Way,753 sqft,Condominium,2017,Fully Furnished,1 ,1 ,"7,500 ",/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/21077444/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,1750 sqft,Apartment,2008,Partially Furnished,4 ,4 ,"10,500 ",/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/24163315/for-rent-marina-bay-residences,Marina Bay Residences,18 Marina Boulevard,980 sqft,Condominium,2010,Partially Furnished,2 ,2 ,"8,499 ",/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/hdb-for-rent-335b-smith-street-24081861,335B Smith Street,,968 sqft,HDB Flat,1983,Fully Furnished,NA,NA,900 ,/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/23932921/for-rent-city-centre-hotel-at-chinatown-clarke-quay-telok-ayer-raffles-cbd,City Centre Hotel at Chinatown / Clarke Quay / Telok Ayer / Raffles CBD,Eu Tong Sen Street,323 sqft,Condominium,NA,Fully Furnished,1 ,1 ,"3,300 ",/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/22939714/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,4 Marina Boulevard,882 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,200 ",/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/24162514/for-rent-marina-bay-residences,Marina Bay Residences,18 Marina Boulevard,980 sqft,Condominium,2010,Partially Furnished,2 ,2 ,"8,500 ",/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/22026252/for-rent-the-clift,The Clift,21 McCallum Street,506 sqft,Apartment,2011,Fully Furnished,1 ,1 ,"4,400 ",/mo,"10/06/2022, 09:33:05"
https://www.propertyguru.com.sg/listing/23153173/for-rent-marina-bay-residences,Marina Bay Residences,18 Marina Boulevard,1981 sqft,Condominium,2010,Partially Furnished,3 ,4 ,"22,000 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/23543491/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,936 sqft,Apartment,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/24116584/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2195 sqft,Condominium,2008,NA,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/19519240/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Apartment,2008,Partially Furnished,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/24137791/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/21770112/for-rent-marina-one-residences,Marina One Residences,21 Marina Way,2250 sqft,Apartment,2017,Fully Furnished,4 ,5 ,"19,800 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/24153939/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,936 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/24156614/for-rent-marina-one-residences,Marina One Residences,21 Marina Way,1119 sqft,Condominium,2017,Fully Furnished,2 ,2 ,"8,500 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/23859732/for-rent-marina-one-residences,Marina One Residences,21 Marina Way,710 sqft,Condominium,2017,Fully Furnished,1 ,1 ,"5,900 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/24159916/for-rent-marina-bay-residences,Marina Bay Residences,18 Marina Boulevard,980 sqft,Condominium,2010,Partially Furnished,2 ,2 ,"8,500 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/24159989/for-rent-marina-bay-residences,Marina Bay Residences,18 Marina Boulevard,980 sqft,Condominium,2010,Partially Furnished,2 ,2 ,"8,500 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/24152789/for-rent-people-s-park-complex,People's Park Complex,1 Park Road,200 sqft,Apartment,1973,Fully Furnished,NA,NA,"1,500 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/24152772/for-rent-people-s-park-complex,People's Park Complex,1 Park Road,300 sqft,Apartment,1973,Fully Furnished,NA,NA,"1,900 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/24153038/for-rent-people-s-park-complex,People's Park Complex,1 Park Road,150 sqft,Apartment,1973,Fully Furnished,NA,NA,"1,900 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/24153483/for-rent-people-s-park-complex,People's Park Complex,1 Park Road,500 sqft,Apartment,1973,Fully Furnished,NA,NA,"2,700 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/24154125/for-rent-people-s-park-complex,People's Park Complex,1 Park Road,500 sqft,Apartment,1973,Fully Furnished,NA,NA,"3,000 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/24117448/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,4 Marina Boulevard,2200 sqft,Apartment,2008,Partially Furnished,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/21459859/for-rent-marina-one-residences,Marina One Residences,23 Marina Way,710 sqft,Apartment,2017,Partially Furnished,1 ,1 ,"6,000 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/24158501/for-rent-marina-bay-residences,Marina Bay Residences,18 Marina Boulevard,1077 sqft,Condominium,2010,Partially Furnished,2 ,2 ,"8,600 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/24155346/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,4 Marina Boulevard,936 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:10"
https://www.propertyguru.com.sg/listing/23508396/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,936 sqft,Apartment,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:35"
https://www.propertyguru.com.sg/listing/24158090/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,936 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:35"
https://www.propertyguru.com.sg/listing/24158102/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,4 Marina Boulevard,936 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:35"
https://www.propertyguru.com.sg/listing/24157248/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"13,800 ",/mo,"10/06/2022, 09:33:35"
https://www.propertyguru.com.sg/listing/24158019/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"15,800 ",/mo,"10/06/2022, 09:33:35"
https://www.propertyguru.com.sg/listing/24113801/for-rent-marina-bay-residences,Marina Bay Residences,18 Marina Boulevard,1959 sqft,Condominium,2010,Partially Furnished,3 ,3 ,"25,000 ",/mo,"10/06/2022, 09:33:35"
https://www.propertyguru.com.sg/listing/18767308/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,3 ,"13,800 ",/mo,"10/06/2022, 09:33:35"
https://www.propertyguru.com.sg/listing/23512663/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,624 sqft,Apartment,2008,Fully Furnished,1 ,1 ,"5,500 ",/mo,"10/06/2022, 09:33:35"
https://www.propertyguru.com.sg/listing/24157425/for-rent-the-central,The Central,6  Eu Tong Sen Street,980 sqft,Apartment,2007,NA,2 ,1 ,"5,599 ",/mo,"10/06/2022, 09:33:35"
https://www.propertyguru.com.sg/listing/23900668/for-rent-marina-bay-residences,Marina Bay Residences,18 Marina Boulevard,3972 sqft,Condominium,2010,Partially Furnished,4 ,5 ,"60,000 ",/mo,"10/06/2022, 09:33:35"
https://www.propertyguru.com.sg/listing/23900642/for-rent-one-shenton,One Shenton,1 Shenton Way,9085 sqft,Condominium,2011,Partially Furnished,5 ,6 ,"80,000 ",/mo,"10/06/2022, 09:33:35"
https://www.propertyguru.com.sg/listing/24081355/for-rent-marina-bay-residences,Marina Bay Residences,18 Marina Boulevard,4478 sqft,Condominium,2010,Partially Furnished,5 ,6 ,"80,000 ",/mo,"10/06/2022, 09:33:35"
https://www.propertyguru.com.sg/listing/24081366/for-rent-marina-bay-residences,Marina Bay Residences,18 Marina Boulevard,3607 sqft,Condominium,2010,NA,4 ,4 ,"60,000 ",/mo,"10/06/2022, 09:33:35"
https://www.propertyguru.com.sg/listing/24081327/for-rent-marina-bay-residences,Marina Bay Residences,18 Marina Boulevard,11012 sqft,Condominium,2010,Partially Furnished,5 ,7 ,"250,000 ",/mo,"10/06/2022, 09:33:35"
https://www.propertyguru.com.sg/listing/12786135/for-rent-one-shenton,One Shenton,1 Shenton Way,9085 sqft,Apartment,2011,NA,6 ,5 ,"80,000 ",/mo,"10/06/2022, 09:33:35"
